size,run,suite,method,time_s,time_ms
33554432,1,compact,compact_cpu_without_scan_non_pow2,55.3494,55349.4
33554432,1,compact,compact_cpu_with_scan,100.392,100392.0
33554432,1,compact,compact_work_efficient_pow2,5.86621,5866.21
33554432,1,compact,compact_work_efficient_non_pow2,5.53472,5534.72
33554432,2,scan,scan_cpu_pow2,15.7645,15764.5
33554432,2,scan,scan_cpu_non_pow2,16.3241,16324.100000000002
33554432,2,scan,scan_naive_pow2,25.4285,25428.5
33554432,2,scan,scan_naive_non_pow2,25.3756,25375.6
33554432,2,scan,scan_work_efficient_pow2,3.17162,3171.62
33554432,2,scan,scan_work_efficient_non_pow2,2.83853,2838.53
33554432,2,scan,scan_thrust_pow2,1.64352,1643.52
33554432,2,scan,scan_thrust_non_pow2,1.55034,1550.3400000000001
33554432,2,compact,compact_cpu_without_scan_pow2,55.9716,55971.600000000006
33554432,2,compact,compact_cpu_without_scan_non_pow2,56.3901,56390.1
33554432,2,compact,compact_cpu_with_scan,100.645,100645.0
33554432,2,compact,compact_work_efficient_pow2,5.6831,5683.099999999999
33554432,2,compact,compact_work_efficient_non_pow2,5.45997,5459.97
33554432,3,scan,scan_cpu_pow2,17.6581,17658.100000000002
33554432,3,scan,scan_cpu_non_pow2,18.0834,18083.4
33554432,3,scan,scan_naive_pow2,25.3882,25388.2
33554432,3,scan,scan_naive_non_pow2,25.7363,25736.3
33554432,3,scan,scan_work_efficient_pow2,3.02618,3026.1800000000003
33554432,3,scan,scan_work_efficient_non_pow2,2.77094,2770.94
33554432,3,scan,scan_thrust_pow2,1.65581,1655.81
33554432,3,scan,scan_thrust_non_pow2,1.6169,1616.9
33554432,3,compact,compact_cpu_without_scan_pow2,55.8455,55845.5
33554432,3,compact,compact_cpu_without_scan_non_pow2,56.1403,56140.3
33554432,3,compact,compact_cpu_with_scan,103.037,103037.0
33554432,3,compact,compact_work_efficient_pow2,5.58765,5587.65
33554432,3,compact,compact_work_efficient_non_pow2,5.44358,5443.58
33554432,4,scan,scan_cpu_pow2,17.3758,17375.800000000003
33554432,4,scan,scan_cpu_non_pow2,15.8788,15878.8
33554432,4,scan,scan_naive_pow2,25.2473,25247.3
33554432,4,scan,scan_naive_non_pow2,25.2294,25229.399999999998
33554432,4,scan,scan_work_efficient_pow2,3.12957,3129.57
33554432,4,scan,scan_work_efficient_non_pow2,2.84058,2840.58
33554432,4,scan,scan_thrust_pow2,1.5872,1587.2
33554432,4,scan,scan_thrust_non_pow2,1.58208,1582.08
33554432,4,compact,compact_cpu_without_scan_pow2,56.0168,56016.8
33554432,4,compact,compact_cpu_without_scan_non_pow2,55.9438,55943.8
33554432,4,compact,compact_cpu_with_scan,101.631,101631.0
33554432,4,compact,compact_work_efficient_pow2,5.71117,5711.17
33554432,4,compact,compact_work_efficient_non_pow2,5.3248,5324.8
33554432,5,scan,scan_cpu_pow2,16.7024,16702.4
33554432,5,scan,scan_cpu_non_pow2,17.1964,17196.4
33554432,5,scan,scan_naive_pow2,25.4267,25426.7
33554432,5,scan,scan_naive_non_pow2,25.2602,25260.2
33554432,5,scan,scan_work_efficient_pow2,2.93616,2936.1600000000003
33554432,5,scan,scan_work_efficient_non_pow2,2.95117,2951.17
33554432,5,scan,scan_thrust_pow2,1.61587,1615.87
33554432,5,scan,scan_thrust_non_pow2,1.60154,1601.54
33554432,5,compact,compact_cpu_without_scan_pow2,55.6078,55607.799999999996
33554432,5,compact,compact_cpu_without_scan_non_pow2,57.3164,57316.4
33554432,5,compact,compact_cpu_with_scan,103.323,103323.0
33554432,5,compact,compact_work_efficient_pow2,5.97661,5976.61
33554432,5,compact,compact_work_efficient_non_pow2,5.48352,5483.52
33554432,6,scan,scan_cpu_pow2,16.3218,16321.8
33554432,6,scan,scan_cpu_non_pow2,16.0544,16054.400000000001
33554432,6,scan,scan_naive_pow2,25.519,25519.0
33554432,6,scan,scan_naive_non_pow2,25.2199,25219.899999999998
33554432,6,scan,scan_work_efficient_pow2,3.09546,3095.46
33554432,6,scan,scan_work_efficient_non_pow2,2.81088,2810.88
33554432,6,scan,scan_thrust_pow2,1.61792,1617.92
33554432,6,scan,scan_thrust_non_pow2,1.69574,1695.74
33554432,6,compact,compact_cpu_without_scan_pow2,57.0773,57077.3
33554432,6,compact,compact_cpu_without_scan_non_pow2,55.0733,55073.3
33554432,6,compact,compact_cpu_with_scan,99.9008,99900.8
33554432,6,compact,compact_work_efficient_pow2,5.75434,5754.34
33554432,6,compact,compact_work_efficient_non_pow2,5.3719,5371.900000000001
33554432,7,scan,scan_cpu_pow2,16.338,16338.000000000002
33554432,7,scan,scan_cpu_non_pow2,16.5429,16542.899999999998
33554432,7,scan,scan_naive_pow2,25.4168,25416.8
33554432,7,scan,scan_naive_non_pow2,25.3821,25382.100000000002
33554432,7,scan,scan_work_efficient_pow2,3.30931,3309.31
33554432,7,scan,scan_work_efficient_non_pow2,3.11091,3110.91
33554432,7,scan,scan_thrust_pow2,1.72749,1727.49
33554432,7,scan,scan_thrust_non_pow2,1.71917,1719.17
33554432,7,compact,compact_cpu_without_scan_pow2,56.7651,56765.1
33554432,7,compact,compact_cpu_without_scan_non_pow2,54.625,54625.0
33554432,7,compact,compact_cpu_with_scan,101.518,101518.0
33554432,7,compact,compact_work_efficient_pow2,6.03466,6034.66
33554432,7,compact,compact_work_efficient_non_pow2,5.4313,5431.3
33554432,8,scan,scan_cpu_pow2,17.5497,17549.7
33554432,8,scan,scan_cpu_non_pow2,16.8521,16852.1
33554432,8,scan,scan_naive_pow2,25.314,25314.0
33554432,8,scan,scan_naive_non_pow2,25.3746,25374.600000000002
33554432,8,scan,scan_work_efficient_pow2,3.28918,3289.18
33554432,8,scan,scan_work_efficient_non_pow2,3.06381,3063.81
33554432,8,scan,scan_thrust_pow2,1.65363,1653.6299999999999
33554432,8,scan,scan_thrust_non_pow2,1.73168,1731.68
33554432,8,compact,compact_cpu_without_scan_pow2,56.7143,56714.3
33554432,8,compact,compact_cpu_without_scan_non_pow2,57.5416,57541.600000000006
33554432,8,compact,compact_cpu_with_scan,101.239,101239.0
33554432,8,compact,compact_work_efficient_pow2,5.62749,5627.49
33554432,8,compact,compact_work_efficient_non_pow2,5.3975,5397.5
33554432,9,scan,scan_cpu_pow2,15.9771,15977.1
33554432,9,scan,scan_cpu_non_pow2,17.0679,17067.9
33554432,9,scan,scan_naive_pow2,25.2897,25289.7
33554432,9,scan,scan_naive_non_pow2,25.4526,25452.6
33554432,9,scan,scan_work_efficient_pow2,2.99638,2996.3799999999997
33554432,9,scan,scan_work_efficient_non_pow2,2.80986,2809.86
33554432,9,scan,scan_thrust_pow2,1.52269,1522.69
33554432,9,scan,scan_thrust_non_pow2,1.77152,1771.52
33554432,9,compact,compact_cpu_without_scan_pow2,55.4533,55453.299999999996
33554432,9,compact,compact_cpu_without_scan_non_pow2,56.7389,56738.9
33554432,9,compact,compact_cpu_with_scan,102.083,102083.0
33554432,9,compact,compact_work_efficient_pow2,5.82,5820.0
33554432,9,compact,compact_work_efficient_non_pow2,5.36576,5365.76
33554432,10,scan,scan_cpu_pow2,15.6764,15676.4
33554432,10,scan,scan_cpu_non_pow2,16.6751,16675.100000000002
33554432,10,scan,scan_naive_pow2,25.3104,25310.4
33554432,10,scan,scan_naive_non_pow2,25.3611,25361.100000000002
33554432,10,scan,scan_work_efficient_pow2,3.36125,3361.25
33554432,10,scan,scan_work_efficient_non_pow2,2.67878,2678.78
33554432,10,scan,scan_thrust_pow2,1.60051,1600.51
33554432,10,scan,scan_thrust_non_pow2,1.62102,1621.02
33554432,10,compact,compact_cpu_without_scan_pow2,57.3079,57307.899999999994
33554432,10,compact,compact_cpu_without_scan_non_pow2,55.0642,55064.2
33554432,10,compact,compact_cpu_with_scan,103.722,103722.0
33554432,10,compact,compact_work_efficient_pow2,5.7879,5787.9
33554432,10,compact,compact_work_efficient_non_pow2,5.44461,5444.61
67108864,1,scan,scan_cpu_pow2,32.9706,32970.6
67108864,1,scan,scan_cpu_non_pow2,35.5836,35583.6
67108864,1,scan,scan_naive_pow2,53.0656,53065.600000000006
67108864,1,scan,scan_naive_non_pow2,53.5323,53532.3
67108864,1,scan,scan_work_efficient_pow2,5.12349,5123.490000000001
67108864,1,scan,scan_work_efficient_non_pow2,4.9193,4919.3
67108864,1,scan,scan_thrust_pow2,2.74218,2742.18
67108864,1,scan,scan_thrust_non_pow2,2.75446,2754.46
67108864,1,compact,compact_cpu_without_scan_pow2,112.721,112721.0
67108864,1,compact,compact_cpu_without_scan_non_pow2,110.711,110711.0
67108864,1,compact,compact_cpu_with_scan,199.535,199535.0
67108864,1,compact,compact_work_efficient_pow2,10.3279,10327.9
67108864,1,compact,compact_work_efficient_non_pow2,10.1284,10128.4
67108864,2,scan,scan_cpu_pow2,33.5569,33556.9
67108864,2,scan,scan_cpu_non_pow2,34.8141,34814.100000000006
67108864,2,scan,scan_naive_pow2,52.5207,52520.7
67108864,2,scan,scan_naive_non_pow2,52.7478,52747.799999999996
67108864,2,scan,scan_work_efficient_pow2,5.1296,5129.6
67108864,2,scan,scan_work_efficient_non_pow2,4.95107,4951.07
67108864,2,scan,scan_thrust_pow2,2.75661,2756.6099999999997
67108864,2,scan,scan_thrust_non_pow2,2.61939,2619.3900000000003
67108864,2,compact,compact_cpu_without_scan_pow2,113.256,113256.0
67108864,2,compact,compact_cpu_without_scan_non_pow2,111.616,111616.0
67108864,2,compact,compact_cpu_with_scan,201.185,201185.0
67108864,2,compact,compact_work_efficient_pow2,10.2797,10279.7
67108864,2,compact,compact_work_efficient_non_pow2,10.2431,10243.1
67108864,3,scan,scan_cpu_pow2,31.8614,31861.4
67108864,3,scan,scan_cpu_non_pow2,33.4057,33405.700000000004
67108864,3,scan,scan_naive_pow2,52.6211,52621.1
67108864,3,scan,scan_naive_non_pow2,53.2301,53230.1
67108864,3,scan,scan_work_efficient_pow2,4.82077,4820.77
67108864,3,scan,scan_work_efficient_non_pow2,5.04218,5042.18
67108864,3,scan,scan_thrust_pow2,2.57126,2571.26
67108864,3,scan,scan_thrust_non_pow2,3.23782,3237.82
67108864,3,compact,compact_cpu_without_scan_pow2,112.968,112968.0
67108864,3,compact,compact_cpu_without_scan_non_pow2,110.388,110388.0
67108864,3,compact,compact_cpu_with_scan,202.18,202180.0
67108864,3,compact,compact_work_efficient_pow2,10.4631,10463.1
67108864,3,compact,compact_work_efficient_non_pow2,10.4233,10423.3
67108864,4,scan,scan_cpu_pow2,32.7121,32712.1
67108864,4,scan,scan_cpu_non_pow2,32.178,32177.999999999996
67108864,4,scan,scan_naive_pow2,53.204,53204.0
67108864,4,scan,scan_naive_non_pow2,53.2202,53220.2
67108864,4,scan,scan_work_efficient_pow2,4.98829,4988.29
67108864,4,scan,scan_work_efficient_non_pow2,4.86912,4869.12
67108864,4,scan,scan_thrust_pow2,2.67162,2671.62
67108864,4,scan,scan_thrust_non_pow2,2.70336,2703.36
67108864,4,compact,compact_cpu_without_scan_pow2,112.433,112433.0
67108864,4,compact,compact_cpu_without_scan_non_pow2,111.404,111404.0
67108864,4,compact,compact_cpu_with_scan,199.558,199558.0
67108864,4,compact,compact_work_efficient_pow2,10.5103,10510.300000000001
67108864,4,compact,compact_work_efficient_non_pow2,10.0844,10084.4
67108864,5,scan,scan_cpu_pow2,33.219,33219.0
67108864,5,scan,scan_cpu_non_pow2,32.6333,32633.3
67108864,5,scan,scan_naive_pow2,52.8677,52867.7
67108864,5,scan,scan_naive_non_pow2,53.5472,53547.2
67108864,5,scan,scan_work_efficient_pow2,5.17571,5175.71
67108864,5,scan,scan_work_efficient_non_pow2,4.91213,4912.13
67108864,5,scan,scan_thrust_pow2,2.81805,2818.0499999999997
67108864,5,scan,scan_thrust_non_pow2,2.78938,2789.38
67108864,5,compact,compact_cpu_without_scan_pow2,112.719,112719.0
67108864,5,compact,compact_cpu_without_scan_non_pow2,111.592,111592.0
67108864,5,compact,compact_cpu_with_scan,200.691,200691.0
67108864,5,compact,compact_work_efficient_pow2,10.4745,10474.5
67108864,5,compact,compact_work_efficient_non_pow2,10.1069,10106.9
67108864,6,scan,scan_cpu_pow2,32.5147,32514.699999999997
67108864,6,scan,scan_cpu_non_pow2,32.7109,32710.9
67108864,6,scan,scan_naive_pow2,52.6984,52698.4
67108864,6,scan,scan_naive_non_pow2,52.8136,52813.6
67108864,6,scan,scan_work_efficient_pow2,5.25699,5256.99
67108864,6,scan,scan_work_efficient_non_pow2,4.9193,4919.3
67108864,6,scan,scan_thrust_pow2,2.55795,2557.95
67108864,6,scan,scan_thrust_non_pow2,2.75558,2755.58
67108864,6,compact,compact_cpu_without_scan_pow2,114.087,114087.0
67108864,6,compact,compact_cpu_without_scan_non_pow2,111.741,111741.0
67108864,6,compact,compact_cpu_with_scan,201.624,201624.0
67108864,6,compact,compact_work_efficient_pow2,10.2673,10267.300000000001
67108864,6,compact,compact_work_efficient_non_pow2,10.3004,10300.4
67108864,7,scan,scan_cpu_pow2,34.0245,34024.5
67108864,7,scan,scan_cpu_non_pow2,32.2048,32204.8
67108864,7,scan,scan_naive_pow2,52.9994,52999.4
67108864,7,scan,scan_naive_non_pow2,52.2628,52262.799999999996
67108864,7,scan,scan_work_efficient_pow2,5.212,5212.0
67108864,7,scan,scan_work_efficient_non_pow2,5.33606,5336.0599999999995
67108864,7,scan,scan_thrust_pow2,2.64192,2641.9199999999996
67108864,7,scan,scan_thrust_non_pow2,2.65523,2655.23
67108864,7,compact,compact_cpu_without_scan_pow2,111.849,111849.0
67108864,7,compact,compact_cpu_without_scan_non_pow2,113.071,113071.0
67108864,7,compact,compact_cpu_with_scan,201.059,201059.0
67108864,7,compact,compact_work_efficient_pow2,10.4103,10410.3
67108864,7,compact,compact_work_efficient_non_pow2,10.0895,10089.5
67108864,8,scan,scan_cpu_pow2,31.8586,31858.6
67108864,8,scan,scan_cpu_non_pow2,34.716,34716.0
67108864,8,scan,scan_naive_pow2,52.758,52758.0
67108864,8,scan,scan_naive_non_pow2,52.8854,52885.399999999994
67108864,8,scan,scan_work_efficient_pow2,5.27904,5279.04
67108864,8,scan,scan_work_efficient_non_pow2,4.89584,4895.84
67108864,8,scan,scan_thrust_pow2,2.5856,2585.6
67108864,8,scan,scan_thrust_non_pow2,2.69722,2697.2200000000003
67108864,8,compact,compact_cpu_without_scan_pow2,112.197,112197.0
67108864,8,compact,compact_cpu_without_scan_non_pow2,112.028,112028.0
67108864,8,compact,compact_cpu_with_scan,205.128,205128.0
67108864,8,compact,compact_work_efficient_pow2,10.6945,10694.5
67108864,8,compact,compact_work_efficient_non_pow2,10.1253,10125.3
67108864,9,scan,scan_cpu_pow2,33.727,33727.0
67108864,9,scan,scan_cpu_non_pow2,32.7404,32740.4
67108864,9,scan,scan_naive_pow2,52.5358,52535.8
67108864,9,scan,scan_naive_non_pow2,52.5147,52514.7
67108864,9,scan,scan_work_efficient_pow2,5.66061,5660.610000000001
67108864,9,scan,scan_work_efficient_non_pow2,4.91315,4913.15
67108864,9,scan,scan_thrust_pow2,2.87334,2873.3399999999997
67108864,9,scan,scan_thrust_non_pow2,2.80371,2803.71
67108864,9,compact,compact_cpu_without_scan_pow2,110.564,110564.0
67108864,9,compact,compact_cpu_without_scan_non_pow2,111.981,111981.0
67108864,9,compact,compact_cpu_with_scan,201.118,201118.0
67108864,9,compact,compact_work_efficient_pow2,10.483,10483.0
67108864,9,compact,compact_work_efficient_non_pow2,9.96454,9964.539999999999
67108864,10,scan,scan_cpu_pow2,31.3847,31384.699999999997
67108864,10,scan,scan_cpu_non_pow2,33.2231,33223.100000000006
67108864,10,scan,scan_naive_pow2,52.6487,52648.7
67108864,10,scan,scan_naive_non_pow2,53.3386,53338.6
67108864,10,scan,scan_work_efficient_pow2,4.98733,4987.33
67108864,10,scan,scan_work_efficient_non_pow2,4.96435,4964.349999999999
67108864,10,scan,scan_thrust_pow2,2.58765,2587.65
67108864,10,scan,scan_thrust_non_pow2,2.61939,2619.3900000000003
67108864,10,compact,compact_cpu_without_scan_pow2,113.122,113122.0
67108864,10,compact,compact_cpu_without_scan_non_pow2,113.051,113051.0
67108864,10,compact,compact_cpu_with_scan,202.496,202496.0
67108864,10,compact,compact_work_efficient_pow2,10.7417,10741.699999999999
67108864,10,compact,compact_work_efficient_non_pow2,10.2738,10273.8
134217728,1,scan,scan_cpu_pow2,65.7458,65745.8
134217728,1,scan,scan_cpu_non_pow2,66.5541,66554.1
134217728,1,scan,scan_naive_pow2,109.714,109714.0
134217728,1,scan,scan_naive_non_pow2,108.931,108931.0
134217728,1,scan,scan_work_efficient_pow2,9.90403,9904.03
134217728,1,scan,scan_work_efficient_non_pow2,9.3952,9395.2
134217728,1,scan,scan_thrust_pow2,4.66637,4666.37
134217728,1,scan,scan_thrust_non_pow2,4.61414,4614.14
134217728,1,compact,compact_cpu_without_scan_pow2,224.717,224717.0
134217728,1,compact,compact_cpu_without_scan_non_pow2,226.441,226441.0
134217728,1,compact,compact_cpu_with_scan,405.414,405414.0
134217728,1,compact,compact_work_efficient_pow2,19.2476,19247.6
134217728,1,compact,compact_work_efficient_non_pow2,18.6665,18666.5
134217728,2,scan,scan_cpu_pow2,71.1686,71168.59999999999
134217728,2,scan,scan_cpu_non_pow2,70.3108,70310.8
134217728,2,scan,scan_naive_pow2,110.751,110751.0
134217728,2,scan,scan_naive_non_pow2,109.079,109079.0
134217728,2,scan,scan_work_efficient_pow2,10.0701,10070.1
134217728,2,scan,scan_work_efficient_non_pow2,9.49658,9496.58
134217728,2,scan,scan_thrust_pow2,4.77798,4777.9800000000005
134217728,2,scan,scan_thrust_non_pow2,4.64486,4644.860000000001
134217728,2,compact,compact_cpu_without_scan_pow2,223.765,223765.0
134217728,2,compact,compact_cpu_without_scan_non_pow2,223.462,223462.0
134217728,2,compact,compact_cpu_with_scan,400.433,400433.0
134217728,2,compact,compact_work_efficient_pow2,19.1076,19107.600000000002
134217728,2,compact,compact_work_efficient_non_pow2,18.7228,18722.8
134217728,3,scan,scan_cpu_pow2,63.701,63701.0
134217728,3,scan,scan_cpu_non_pow2,64.7987,64798.7
134217728,3,scan,scan_naive_pow2,110.326,110326.0
134217728,3,scan,scan_naive_non_pow2,109.048,109048.0
134217728,3,scan,scan_work_efficient_pow2,9.95459,9954.59
134217728,3,scan,scan_work_efficient_non_pow2,9.56422,9564.220000000001
134217728,3,scan,scan_thrust_pow2,4.65818,4658.179999999999
134217728,3,scan,scan_thrust_non_pow2,4.76262,4762.62
134217728,3,compact,compact_cpu_without_scan_pow2,222.645,222645.0
134217728,3,compact,compact_cpu_without_scan_non_pow2,222.427,222427.0
134217728,3,compact,compact_cpu_with_scan,400.019,400019.0
134217728,3,compact,compact_work_efficient_pow2,20.2342,20234.2
134217728,3,compact,compact_work_efficient_non_pow2,19.4038,19403.8
134217728,4,scan,scan_cpu_pow2,64.6291,64629.09999999999
134217728,4,scan,scan_cpu_non_pow2,72.2041,72204.09999999999
134217728,4,scan,scan_naive_pow2,110.321,110321.0
134217728,4,scan,scan_naive_non_pow2,108.97,108970.0
134217728,4,scan,scan_work_efficient_pow2,9.69693,9696.93
134217728,4,scan,scan_work_efficient_non_pow2,9.44435,9444.35
134217728,4,scan,scan_thrust_pow2,4.67354,4673.54
134217728,4,scan,scan_thrust_non_pow2,5.21523,5215.2300000000005
134217728,4,compact,compact_cpu_without_scan_pow2,225.243,225243.0
134217728,4,compact,compact_cpu_without_scan_non_pow2,223.965,223965.0
134217728,4,compact,compact_cpu_with_scan,407.214,407214.0
134217728,4,compact,compact_work_efficient_pow2,20.1375,20137.5
134217728,4,compact,compact_work_efficient_non_pow2,19.543,19543.0
134217728,5,scan,scan_cpu_pow2,66.9426,66942.6
134217728,5,scan,scan_cpu_non_pow2,67.8383,67838.3
134217728,5,scan,scan_naive_pow2,110.252,110252.0
134217728,5,scan,scan_naive_non_pow2,108.943,108943.0
134217728,5,scan,scan_work_efficient_pow2,10.3463,10346.3
134217728,5,scan,scan_work_efficient_non_pow2,9.47405,9474.05
134217728,5,scan,scan_thrust_pow2,4.67354,4673.54
134217728,5,scan,scan_thrust_non_pow2,4.864,4864.0
134217728,5,compact,compact_cpu_without_scan_pow2,225.264,225264.0
134217728,5,compact,compact_cpu_without_scan_non_pow2,222.31,222310.0
134217728,5,compact,compact_cpu_with_scan,405.457,405457.0
134217728,5,compact,compact_work_efficient_pow2,21.0745,21074.5
134217728,5,compact,compact_work_efficient_non_pow2,18.9583,18958.300000000003
134217728,6,scan,scan_cpu_pow2,71.2926,71292.59999999999
134217728,6,scan,scan_cpu_non_pow2,64.0346,64034.6
134217728,6,scan,scan_naive_pow2,110.549,110549.0
134217728,6,scan,scan_naive_non_pow2,109.242,109242.0
134217728,6,scan,scan_work_efficient_pow2,10.0368,10036.8
134217728,6,scan,scan_work_efficient_non_pow2,9.54163,9541.63
134217728,6,scan,scan_thrust_pow2,4.64896,4648.96
134217728,6,scan,scan_thrust_non_pow2,4.71654,4716.54
134217728,6,compact,compact_cpu_without_scan_pow2,223.021,223021.0
134217728,6,compact,compact_cpu_without_scan_non_pow2,220.288,220288.0
134217728,6,compact,compact_cpu_with_scan,403.56,403560.0
134217728,6,compact,compact_work_efficient_pow2,20.3589,20358.899999999998
134217728,6,compact,compact_work_efficient_non_pow2,19.2143,19214.300000000003
134217728,7,scan,scan_cpu_pow2,64.5018,64501.8
134217728,7,scan,scan_cpu_non_pow2,69.2349,69234.9
134217728,7,scan,scan_naive_pow2,110.357,110357.0
134217728,7,scan,scan_naive_non_pow2,108.873,108873.0
134217728,7,scan,scan_work_efficient_pow2,9.96083,9960.83
134217728,7,scan,scan_work_efficient_non_pow2,9.37677,9376.77
134217728,7,scan,scan_thrust_pow2,4.67251,4672.51
134217728,7,scan,scan_thrust_non_pow2,4.66739,4667.39
134217728,7,compact,compact_cpu_without_scan_pow2,227.221,227221.0
134217728,7,compact,compact_cpu_without_scan_non_pow2,223.779,223779.0
134217728,7,compact,compact_cpu_with_scan,405.394,405394.0
134217728,7,compact,compact_work_efficient_pow2,20.2519,20251.899999999998
134217728,7,compact,compact_work_efficient_non_pow2,18.8559,18855.899999999998
134217728,8,scan,scan_cpu_pow2,66.2381,66238.1
134217728,8,scan,scan_cpu_non_pow2,65.3097,65309.700000000004
134217728,8,scan,scan_naive_pow2,110.37,110370.0
134217728,8,scan,scan_naive_non_pow2,109.331,109331.0
134217728,8,scan,scan_work_efficient_pow2,9.97939,9979.390000000001
134217728,8,scan,scan_work_efficient_non_pow2,9.4935,9493.5
134217728,8,scan,scan_thrust_pow2,4.67456,4674.5599999999995
134217728,8,scan,scan_thrust_non_pow2,4.76262,4762.62
134217728,8,compact,compact_cpu_without_scan_pow2,224.317,224317.0
134217728,8,compact,compact_cpu_without_scan_non_pow2,228.967,228967.0
134217728,8,compact,compact_cpu_with_scan,405.428,405428.0
134217728,8,compact,compact_work_efficient_pow2,19.0925,19092.5
134217728,8,compact,compact_work_efficient_non_pow2,19.115,19115.0
134217728,9,scan,scan_cpu_pow2,64.5025,64502.5
134217728,9,scan,scan_cpu_non_pow2,65.5607,65560.7
134217728,9,scan,scan_naive_pow2,110.815,110815.0
134217728,9,scan,scan_naive_non_pow2,108.996,108996.0
134217728,9,scan,scan_work_efficient_pow2,9.51082,9510.820000000002
134217728,9,scan,scan_work_efficient_non_pow2,8.98867,8988.67
134217728,9,scan,scan_thrust_pow2,4.6848,4684.8
134217728,9,scan,scan_thrust_non_pow2,4.91622,4916.22
134217728,9,compact,compact_cpu_without_scan_pow2,223.964,223964.0
134217728,9,compact,compact_cpu_without_scan_non_pow2,222.718,222718.0
134217728,9,compact,compact_cpu_with_scan,406.811,406811.0
134217728,9,compact,compact_work_efficient_pow2,19.3702,19370.2
134217728,9,compact,compact_work_efficient_non_pow2,18.9348,18934.8
134217728,10,scan,scan_cpu_pow2,70.6062,70606.2
134217728,10,scan,scan_cpu_non_pow2,70.563,70563.0
134217728,10,scan,scan_naive_pow2,110.376,110376.0
134217728,10,scan,scan_naive_non_pow2,109.062,109062.0
134217728,10,scan,scan_work_efficient_pow2,10.1392,10139.2
134217728,10,scan,scan_work_efficient_non_pow2,9.3911,9391.1
134217728,10,scan,scan_thrust_pow2,5.01862,5018.62
134217728,10,scan,scan_thrust_non_pow2,4.74931,4749.31
134217728,10,compact,compact_cpu_without_scan_pow2,227.643,227643.0
134217728,10,compact,compact_cpu_without_scan_non_pow2,226.933,226933.0
134217728,10,compact,compact_cpu_with_scan,402.117,402117.0
134217728,10,compact,compact_work_efficient_pow2,20.1753,20175.3
134217728,10,compact,compact_work_efficient_non_pow2,19.0259,19025.9
268435456,1,scan,scan_cpu_pow2,132.373,132373.0
268435456,1,scan,scan_cpu_non_pow2,133.35,133350.0
268435456,1,scan,scan_naive_pow2,228.608,228608.0
268435456,1,scan,scan_naive_non_pow2,227.778,227778.0
268435456,1,scan,scan_work_efficient_pow2,16.8142,16814.2
268435456,1,scan,scan_work_efficient_non_pow2,16.8602,16860.2
268435456,1,scan,scan_thrust_pow2,8.58112,8581.12
268435456,1,scan,scan_thrust_non_pow2,8.54323,8543.23
268435456,1,compact,compact_cpu_without_scan_pow2,451.766,451766.0
268435456,1,compact,compact_cpu_without_scan_non_pow2,456.493,456493.0
268435456,1,compact,compact_cpu_with_scan,804.737,804737.0
268435456,1,compact,compact_work_efficient_pow2,39.1622,39162.2
268435456,1,compact,compact_work_efficient_non_pow2,36.9736,36973.6
268435456,2,scan,scan_cpu_pow2,130.853,130853.00000000001
268435456,2,scan,scan_cpu_non_pow2,132.751,132751.0
268435456,2,scan,scan_naive_pow2,230.517,230517.0
268435456,2,scan,scan_naive_non_pow2,227.635,227635.0
268435456,2,scan,scan_work_efficient_pow2,17.5688,17568.8
268435456,2,scan,scan_work_efficient_non_pow2,17.0496,17049.600000000002
268435456,2,scan,scan_thrust_pow2,8.2135,8213.5
268435456,2,scan,scan_thrust_non_pow2,9.22624,9226.24
268435456,2,compact,compact_cpu_without_scan_pow2,450.667,450667.0
268435456,2,compact,compact_cpu_without_scan_non_pow2,452.019,452019.0
268435456,2,compact,compact_cpu_with_scan,842.232,842232.0
268435456,2,compact,compact_work_efficient_pow2,37.3482,37348.2
268435456,2,compact,compact_work_efficient_non_pow2,37.1026,37102.600000000006
268435456,3,scan,scan_cpu_pow2,132.292,132292.0
268435456,3,scan,scan_cpu_non_pow2,138.979,138979.0
268435456,3,scan,scan_naive_pow2,228.483,228483.0
268435456,3,scan,scan_naive_non_pow2,227.452,227452.0
268435456,3,scan,scan_work_efficient_pow2,17.3796,17379.6
268435456,3,scan,scan_work_efficient_non_pow2,16.34,16340.0
268435456,3,scan,scan_thrust_pow2,8.576,8576.0
268435456,3,scan,scan_thrust_non_pow2,8.63744,8637.44
268435456,3,compact,compact_cpu_without_scan_pow2,448.704,448704.0
268435456,3,compact,compact_cpu_without_scan_non_pow2,450.355,450355.0
268435456,3,compact,compact_cpu_with_scan,803.179,803179.0
268435456,3,compact,compact_work_efficient_pow2,38.7403,38740.299999999996
268435456,3,compact,compact_work_efficient_non_pow2,36.6735,36673.5
268435456,4,scan,scan_cpu_pow2,132.747,132747.0
268435456,4,scan,scan_cpu_non_pow2,128.708,128708.0
268435456,4,scan,scan_naive_pow2,228.25,228250.0
268435456,4,scan,scan_naive_non_pow2,227.803,227803.0
268435456,4,scan,scan_work_efficient_pow2,17.5412,17541.2
268435456,4,scan,scan_work_efficient_non_pow2,16.6175,16617.5
268435456,4,scan,scan_thrust_pow2,8.52582,8525.82
268435456,4,scan,scan_thrust_non_pow2,8.62413,8624.13
268435456,4,compact,compact_cpu_without_scan_pow2,451.018,451018.0
268435456,4,compact,compact_cpu_without_scan_non_pow2,450.695,450695.0
